Sunshine,Humidity,Pressure,Cloud,Target,Predict
,29.0,1006.1,,0,0
,31.5,1018.55,,0,0
9.9,18.5,1013.3,1.0,0,0
,72.0,1015.25,,1,0
,88.5,1014.95,,1,1
,63.0,,6.0,0,0
,93.0,1018.0,,0,1
,65.5,1009.2,,0,0
,77.5,1017.8,8.0,1,1
7.7,45.5,1016.95,5.5,0,0
,67.5,1018.75,6.0,0,0
,52.5,1009.3499999999999,,0,0
,45.5,1008.15,,0,0
,,1020.6500000000001,,0,0
8.6,71.5,1013.0999999999999,4.5,0,0
,95.5,1020.25,,1,1
,93.5,,8.0,0,1
,44.0,1021.95,,0,0
,63.5,1023.6,,0,0
,72.0,1007.65,7.0,0,1
,82.0,,4.5,0,0
,39.5,1020.8499999999999,,0,0
11.7,34.0,1016.65,1.5,0,0
,47.0,1015.95,,0,0
0.0,95.0,1019.7,8.0,1,1
6.7,61.5,1024.3,4.0,0,0
8.2,70.5,1007.3499999999999,5.5,0,0
,47.5,1012.95,,0,0
4.7,89.5,1007.05,4.5,1,1
,,,,1,0
,58.5,1022.0999999999999,,0,0
,61.0,1018.85,2.0,0,0
,80.5,1020.55,,0,0
,52.5,1024.45,,0,0
,76.5,1033.15,,0,0
,66.5,1023.8,,0,0
1.1,49.5,1012.0,8.0,0,0
,51.5,1012.75,,0,0
13.4,42.0,1010.15,1.5,1,0
0.0,80.5,1017.4,8.0,0,1
,42.0,1004.0999999999999,,0,0
,25.5,1018.55,,0,0
,63.5,,3.0,0,0
8.0,52.0,1016.3,3.0,0,0
9.9,69.0,1014.5999999999999,4.0,1,0
,46.5,,2.5,0,0
,90.5,1027.0500000000002,7.5,1,1
,50.5,1016.2,,0,0
,58.0,,2.5,0,0
6.3,67.5,1020.0999999999999,5.5,1,0
,47.0,1023.0999999999999,,0,0
2.2,62.0,1011.35,7.5,0,0
,30.5,1008.1500000000001,6.5,1,0
,21.0,1013.7,2.0,0,0
8.4,63.0,1008.85,,0,0
,20.0,1011.3,2.5,0,0
,33.0,1014.4,3.0,0,0
,38.5,,3.5,1,0
,74.5,1009.1500000000001,,0,0
,42.5,1009.6,,0,0
11.1,45.5,1018.9000000000001,2.0,0,0
,54.5,1012.9000000000001,,1,0
,44.5,1016.15,4.0,0,0
8.8,68.0,1010.4000000000001,5.5,0,0
,53.0,,1.0,0,0
,78.5,1018.1,,0,0
9.5,62.0,1019.05,1.0,0,0
,57.0,1023.4499999999999,,0,0
,43.0,1010.25,,0,0
,49.5,1023.0,,0,0
,76.0,1017.8499999999999,,1,0
,45.5,1017.35,,0,0
,51.5,1021.45,3.0,0,0
,63.5,1007.7,3.0,0,0
,33.0,1003.1,4.0,0,0
,79.0,1020.75,,1,0
,86.0,1026.3,,1,0
,,,,0,0
,85.5,1009.55,,0,1
,54.0,1026.65,,0,0
,70.0,1007.8499999999999,,1,0
,71.5,1023.8,8.0,1,0
,64.5,1014.45,,0,0
0.8,88.5,1014.95,7.5,0,1
0.2,88.0,1012.8,7.0,1,1
,42.0,1016.4000000000001,,0,0
,60.0,,1.5,0,0
,20.0,1010.4000000000001,1.0,0,0
,44.0,1022.3499999999999,,0,0
,62.0,,4.5,0,0
,58.0,,1.0,0,0
,38.5,,3.5,0,0
,74.0,1013.7,,0,0
,65.0,,5.0,0,0
0.1,93.0,1017.25,8.0,1,1
7.9,19.0,1013.45,6.5,0,0
,95.0,1006.65,8.0,1,1
,33.5,1014.6500000000001,0.5,0,0
,,1008.85,,0,0
11.6,56.0,1018.75,4.0,0,0
7.7,70.0,1014.6,6.0,0,0
3.0,92.5,1013.55,7.0,1,1
,53.0,1003.8499999999999,,0,0
7.4,69.0,1016.3499999999999,5.0,1,0
,54.0,1017.45,4.0,0,0
,43.5,1017.0,,0,0
,45.0,1004.35,,0,0
,54.0,,4.0,0,0
10.6,70.0,1019.7,1.5,0,0
,92.5,1020.9000000000001,,1,1
,29.0,1012.8,,0,0
7.0,58.5,1025.75,5.0,0,0
,67.0,,,0,0
,47.5,1009.4000000000001,,0,0
11.0,40.0,1018.05,1.0,0,0
13.0,52.5,1015.45,2.5,0,0
,74.0,1028.65,,1,0
9.3,45.0,1012.8499999999999,1.0,0,0
,80.5,1014.95,,0,0
,70.5,1019.0,,0,0
,58.5,,5.0,0,0
,60.5,,1.0,0,0
9.7,41.0,1028.15,3.0,0,0
,37.5,1002.5999999999999,,0,0
10.7,36.5,1020.45,3.0,0,0
8.5,66.5,1011.5,4.5,1,0
,67.5,1015.8,,0,0
,78.0,1029.5,,0,0
,55.0,1009.8499999999999,,0,0
,62.0,1024.75,,0,0
,65.0,1028.6,4.0,1,0
6.7,53.5,1024.5,3.5,0,0
,57.0,,2.0,0,0
,58.0,1029.2,,0,0
10.8,40.0,1011.55,5.0,0,0
,51.5,1020.25,4.5,0,0
,67.0,1025.75,,0,0
,62.5,1016.3,7.0,0,0
,71.5,1009.05,,1,0
,50.5,1025.65,,0,0
,39.5,1019.4000000000001,0.5,0,0
12.2,49.0,1015.85,2.5,0,0
,57.5,,1.0,0,0
,58.5,1019.8,,0,0
,71.0,1011.0,,0,0
,76.5,1016.45,,1,0
,38.5,1013.4,,0,0
,64.0,1023.0,,0,0
,47.5,,6.0,0,0
,47.5,1012.9,,0,0
,,,,0,0
,46.0,1016.75,,0,0
4.7,57.5,1020.95,6.5,1,0
,45.0,1007.95,,0,0
,58.0,1021.65,,0,0
,54.0,1014.3,,0,0
,44.5,1005.2,5.0,1,0
,94.5,1014.7,8.0,1,1
6.0,51.0,1019.0,,0,0
,54.0,1016.0999999999999,,0,0
,60.5,1017.25,,0,0
,36.0,1010.95,0.5,0,0
,88.5,1015.3499999999999,,0,1
9.4,74.5,1017.9,0.5,0,0
,81.0,1008.7,,0,0
,21.5,1014.65,6.5,0,0
,41.0,1019.15,,0,0
8.4,59.0,1008.1500000000001,6.0,0,0
,46.0,1017.5,0.5,0,0
,,,,1,0
,71.5,1034.05,,0,0
,74.0,1021.1,,0,0
,21.5,1013.0999999999999,3.0,0,0
,75.0,,7.5,1,0
,59.0,1010.7,,0,0
,22.0,1017.1500000000001,6.5,0,0
,71.5,1015.4,,0,0
,60.0,,1.0,0,0
,49.5,,0.5,0,0
,24.5,997.3499999999999,,0,0
,67.5,,2.0,0,0
,18.5,1009.45,2.5,0,0
,66.0,1015.15,,1,0
,89.0,1020.25,8.0,1,1
,57.0,1012.95,,0,0
,91.0,1011.2,7.5,1,1
0.0,67.0,1016.0,7.0,1,0
,,,,0,0
,85.0,1019.8499999999999,,1,0
,60.0,1026.5,,0,0
9.5,69.5,1022.05,5.5,0,0
,38.5,1010.6,3.0,0,0
,49.5,1012.75,,0,0
,65.5,1034.75,,0,0
,39.0,1006.75,,0,0
,82.0,1026.7,6.0,0,0
,,,,0,0
11.0,44.5,1025.8,0.5,0,0
7.0,62.5,1022.6500000000001,4.0,0,0
,79.0,1030.25,,0,0
,67.5,1021.1500000000001,,0,0
,41.5,1014.6500000000001,,0,0
7.0,42.5,1023.3,5.0,0,0
11.3,26.5,1022.1500000000001,0.0,0,0
,79.0,1015.0999999999999,,1,0
6.6,40.0,1020.0,7.0,0,0
,56.0,,5.0,0,0
,56.0,1026.5500000000002,,0,0
,55.0,1033.7,,0,0
,30.0,1021.3,0.0,0,0
,,,,0,0
,66.0,1023.9000000000001,5.5,0,0
8.6,45.5,1020.95,6.0,0,0
,71.5,1013.4,5.0,0,0
,67.0,1011.65,,0,0
,70.0,,3.5,1,0
,77.0,1017.55,,0,0
,,,,0,0
11.4,35.5,1011.9,1.5,0,0
,85.0,1005.2,,0,1
,48.5,1022.2,,0,0
,55.5,,,0,0
10.2,60.0,1022.55,2.0,0,0
6.1,62.5,1024.7,5.0,0,0
,,,,0,0
,74.5,1010.8,,0,0
,60.0,1015.7,,0,0
5.1,81.0,1007.4000000000001,7.0,0,1
,20.0,1014.45,0.0,0,0
10.0,63.0,1018.5,3.5,0,0
8.1,24.5,1010.6500000000001,3.5,0,0
,28.0,1015.55,,0,0
,77.5,1021.35,,0,0
,67.5,1023.7,,0,0
,39.0,1014.25,,0,0
,38.5,1021.15,,0,0
,58.0,1021.1500000000001,,1,0
,,,,0,0
,79.5,1010.9000000000001,,0,0
,45.5,1015.15,,0,0
,29.0,1007.1500000000001,,1,0
,68.0,1009.55,,0,0
,87.5,,8.0,1,1
,79.0,1030.45,,0,0
,74.5,1012.95,3.5,0,0
,,,,0,0
,73.0,1019.3,,0,0
,89.5,1027.75,,0,1
8.5,58.5,1020.2,6.5,0,0
,48.0,1023.7,1.5,0,0
,48.0,1020.75,,0,0
,39.0,1016.1500000000001,,0,0
,70.5,1018.2,,0,0
,89.0,,6.0,1,1
,73.0,,6.0,0,0
,38.5,1023.8,,0,0
,74.0,,7.0,0,0
,46.0,1014.5999999999999,7.0,1,0
,77.0,1024.6,,0,0
,78.0,,,0,0
,64.5,1011.6,,1,0
,75.0,,7.5,0,0
11.6,58.0,1009.9,1.0,1,0
,62.0,1004.8,,0,0
,80.0,1010.4,8.0,1,1
,76.5,1018.8499999999999,,1,0
,63.0,1022.3,,0,0
,59.0,1021.55,,0,0
9.2,54.0,1022.5,5.0,0,0
,56.5,1011.1500000000001,,1,0
,77.5,1019.4,,0,0
,61.5,1020.1,,0,0
4.0,67.5,1020.95,7.0,0,0
,75.5,1014.5,6.5,0,1
,,,,0,0
12.4,46.5,1018.25,2.0,0,0
,98.5,1019.3,,1,1
,48.5,1018.65,6.0,0,0
,33.0,1018.65,,0,0
,72.0,1031.5500000000002,,0,0
,67.0,1010.55,,0,0
,47.5,998.8,,0,0
,69.5,1012.8,,0,0
12.0,43.0,1009.4000000000001,3.5,0,0
,,,,1,0
,47.0,1022.35,0.5,0,0
,65.0,,6.5,1,0
,57.0,1022.75,,0,0
,49.5,1016.0,,0,0
,43.0,,1.0,0,0
,71.0,1024.5,,0,0
1.7,64.0,1024.65,7.0,1,0
,49.0,1008.9,8.0,1,0
,45.5,1014.6,,1,0
9.0,47.0,1024.3000000000002,5.5,0,0
10.9,66.5,1011.1500000000001,1.0,0,0
,58.0,1021.3,,0,0
,31.5,1013.95,5.0,0,0
1.2,56.0,1024.75,7.5,0,0
,66.0,1014.2,,0,0
,78.5,1019.3,,0,0
,67.0,1033.8,,0,0
,66.5,1007.55,,1,0
3.0,79.5,1021.85,7.5,0,1
0.0,92.5,1015.5,8.0,1,1
,58.0,1017.0,,0,0
,75.5,1027.15,,0,0
,81.0,1017.8499999999999,6.0,1,1
,68.5,1022.5,,0,0
,47.0,,2.5,0,0
,24.5,1015.55,1.0,0,0
11.5,24.5,1012.8,0.5,0,0
,76.0,1021.4000000000001,7.5,0,0
,63.5,1011.9000000000001,,1,0
11.7,62.0,1023.5,2.5,0,0
,54.5,1006.5,,0,0
,77.0,1013.05,4.0,0,0
,27.0,1009.4000000000001,5.5,0,0
,86.0,,8.0,1,1
5.3,75.5,1022.2,5.5,1,0
,83.5,1024.65,8.0,0,0
,59.0,,,0,0
,69.5,999.95,,0,0
,68.0,,0.5,0,0
,85.5,1028.5500000000002,,1,0
,63.5,1015.4,,0,0
,64.0,1018.1,,0,0
11.8,49.0,1015.7,3.5,0,0
7.8,50.0,1017.3,6.5,0,0
10.7,53.5,1013.3,3.0,0,0
,79.5,1021.0,,0,0
0.1,59.5,1020.5,7.0,0,0
,65.0,1021.0,,0,0
12.4,37.5,1016.0,2.0,0,0
,62.0,1026.3000000000002,,0,0
,77.5,1011.0,,0,0
,81.5,,8.0,0,1
,76.5,,2.5,0,0
,56.5,1021.0,,0,0
9.3,52.5,1026.5,2.0,0,0
,48.5,1016.6500000000001,,0,0
,42.0,,0.5,0,0
,46.5,1018.5,,0,0
,89.5,1014.5,,0,1
,34.5,1015.2,7.0,1,0
,86.5,1023.7,,1,1
11.2,41.0,1018.45,0.5,0,0
,36.5,1015.8499999999999,,0,0
,,,,0,0
,,,,0,0
,62.5,,0.0,0,0
,74.5,1016.3499999999999,,0,0
,70.5,1010.2,,1,0
,96.5,1019.55,,1,1
,81.5,1011.9000000000001,8.0,1,1
,54.5,,,1,0
,63.5,1014.35,6.0,1,0
,34.5,1018.4,3.5,0,0
,67.5,1026.4,2.0,0,0
,80.0,,,0,0
,85.5,1020.65,,1,1
,57.0,,,0,0
12.7,18.0,1009.3499999999999,0.5,0,0
,88.0,,8.0,1,1
,25.5,1013.5999999999999,4.0,0,0
,40.5,,,0,0
,72.5,1025.3,,0,0
8.4,53.5,1022.4,1.0,0,0
,59.0,,4.5,0,0
,53.5,1025.5,1.0,0,0
,93.5,1009.8,7.5,1,1
,62.0,,0.0,0,0
,22.0,1012.35,,0,0
,58.0,1017.8,2.0,0,0
10.4,23.5,1015.05,4.0,0,0
,66.0,1018.05,,0,0
,71.5,1012.3499999999999,,0,0
,52.5,1015.75,,0,0
,19.0,1017.0,,0,0
,65.5,1020.35,,0,0
,80.5,1021.85,6.5,0,0
,58.5,,,0,0
,61.5,1019.9000000000001,3.5,0,0
,32.5,1016.3,,0,0
1.3,60.5,1006.75,6.0,1,0
1.2,84.0,1015.8,7.5,1,1
,67.0,,,0,0
,45.5,1008.8,,0,0
12.7,31.5,1003.4000000000001,1.5,0,0
,59.5,1026.5500000000002,2.0,0,0
,82.0,1011.6,8.0,1,1
12.9,32.5,1017.05,3.0,0,0
,89.5,1016.7,8.0,0,1
,34.5,1017.05,0.5,0,0
,65.5,1011.45,5.5,1,0
,73.5,1022.25,,0,0
,93.5,,,1,1
,69.5,1021.0,,0,0
,,,,0,0
,55.5,1017.55,,0,0
,73.5,1013.05,,1,0
,71.5,1014.15,,1,0
,51.5,1003.05,,1,0
11.0,16.0,1017.85,3.0,0,0
7.9,70.0,1020.4,5.0,1,0
,,,,0,0
11.4,12.0,1009.3,1.0,0,0
,73.5,1028.9499999999998,,0,0
,59.0,1014.8,,0,0
,58.0,1010.6500000000001,,0,0
,42.5,1015.5999999999999,8.0,1,0
,72.5,1026.7,,0,0
,35.5,1014.95,4.5,0,0
,88.5,1020.75,8.0,0,1
,26.5,1017.05,0.0,0,0
,27.5,1008.25,,0,0
,78.5,1024.5,,0,0
,71.5,1020.45,,0,0
,62.5,1014.4,,0,0
,76.0,1030.7,,0,0
,65.0,1025.35,,0,0
,80.0,1009.3,,0,0
,15.5,1002.2,,0,0
,51.0,1036.0,,0,0
,,1017.05,,0,0
,71.5,1015.65,,0,0
8.7,54.5,1014.7,3.0,0,0
,36.5,1009.2,,1,0
,30.5,1008.7,,0,0
,47.5,,1.5,1,0
,61.0,1016.75,,0,0
,63.0,,0.5,0,0
,54.5,,7.0,1,0
7.5,33.5,1007.8499999999999,5.0,0,0
10.9,63.5,1027.3,2.5,0,0
8.4,69.0,1010.15,3.0,1,0
,59.0,,1.0,0,0
,74.5,1007.55,,0,0
,54.0,,3.0,0,0
,30.5,1016.85,0.5,0,0
6.3,67.0,1023.95,5.0,0,0
0.0,88.0,1015.25,7.5,0,1
,59.5,1018.8499999999999,,0,0
,24.5,1014.75,0.0,0,0
,33.0,1013.75,,0,0
,89.0,1017.75,8.0,1,1
,54.5,1022.6500000000001,1.0,0,0
10.4,60.5,1024.1,1.0,0,0
11.8,41.5,1014.6,0.0,0,0
,52.5,1026.0500000000002,,0,0
6.5,66.5,1007.85,4.5,1,0
,68.5,1020.05,,0,0
,66.0,1027.45,,0,0
,62.0,,0.5,0,0
4.6,87.0,1013.2,7.0,1,1
,47.5,1015.8,7.0,0,0
,81.5,1020.6,,0,0
,90.0,,6.5,1,1
,45.5,1005.75,,0,0
,38.5,1013.1,2.0,0,0
5.3,82.5,1024.4,7.0,0,0
5.1,82.0,1017.55,7.5,0,1
,72.5,1019.65,,1,0
10.4,45.0,1019.75,2.5,0,0
9.3,51.5,1029.15,3.5,0,0
,79.5,1024.8000000000002,4.5,0,0
10.5,61.0,1011.95,3.5,0,0
,42.0,1016.5999999999999,,0,0
,59.0,1012.4,,0,0
,29.0,1013.95,7.0,0,0
,74.5,1022.3,,0,0
,25.0,1008.8499999999999,7.0,0,0
,68.5,1016.0,,0,0
,80.0,1017.85,,0,0
,59.5,1033.7,7.0,0,0
,68.0,,5.0,1,0
,69.0,1009.4000000000001,5.0,1,0
,46.5,1014.5,,0,0
,82.0,,,1,0
1.1,53.0,1008.5,7.5,0,0
,50.5,,0.0,0,0
,52.0,1014.6,,0,0
,85.5,1018.15,8.0,0,1
,59.0,1015.3499999999999,,0,0
,58.5,1025.95,,0,0
,69.0,1014.6,,0,0
,74.5,1026.4499999999998,,0,0
11.4,35.5,1013.3,0.0,0,0
,61.0,,2.5,0,0
,71.5,,3.5,1,0
,58.0,,1.5,0,0
,31.5,1015.35,,0,0
7.6,50.0,1023.3499999999999,4.5,0,0
,36.0,1017.4000000000001,5.0,0,0
4.8,81.0,1032.25,6.0,1,0
,43.0,1020.45,,0,0
,66.5,1020.1,,0,0
,71.5,1016.5,,0,0
7.9,72.5,1009.35,5.0,0,0
10.1,71.5,1014.55,5.0,0,0
,40.5,1028.05,,0,0
,94.5,1012.0,,1,1
,49.0,1023.9000000000001,,0,0
,59.0,,,0,0
,67.0,,6.5,0,0
,65.5,1022.75,,0,0
,66.5,,3.5,0,0
,85.0,1021.25,,1,0
,70.5,,5.5,0,0
,49.5,1008.55,,0,0
8.2,67.5,1012.55,7.5,0,1
,81.5,1024.85,,0,0
9.1,77.0,1017.6,3.5,0,0
,,,,0,0
10.6,53.0,1021.1500000000001,0.0,0,0
,30.5,1000.05,,0,0
,32.5,1014.05,,0,0
,10.5,1012.7,4.0,0,0
,51.5,1032.55,,0,0
11.1,35.5,1008.0,2.5,0,0
6.6,62.0,1025.15,3.0,0,0
,69.5,1020.8,7.5,0,0
,55.5,1017.95,,0,0
,94.0,1016.95,7.5,1,1
,,,,0,0
11.2,40.0,1029.4499999999998,0.5,0,0
,69.0,1031.6,1.0,0,0
8.9,69.0,1019.25,5.5,1,0
,46.0,1007.0,,0,0
,72.5,1015.0,8.0,0,1
,72.5,1022.6999999999999,,0,0
,75.5,1029.25,,0,0
,,,,0,0
,38.0,1004.1,,0,0
,58.0,1025.5,,0,0
,,,,0,0
4.0,78.0,1006.4000000000001,7.5,0,1
,76.0,,6.0,1,0
,83.0,1010.45,,0,1
7.0,76.0,1020.15,5.5,1,0
,,,,0,0
1.2,84.0,1008.75,7.5,1,1
,62.5,1014.45,,1,0
13.0,36.5,1013.4000000000001,2.5,0,0
,35.0,1018.55,3.0,0,0
1.0,72.0,1006.75,3.5,0,0
,85.0,1007.5,8.0,1,1
,78.0,,8.0,0,1
,41.5,1016.9,2.5,0,0
,46.0,1022.0,,0,0
9.9,51.0,1016.25,1.0,0,0
,68.5,,,1,0
,76.5,1025.25,,0,0
,88.0,1017.8499999999999,,0,1
6.7,46.5,1013.0,6.5,0,0
,70.5,1017.8,,0,0
,52.5,1023.35,,0,0
,58.5,1003.3,,0,0
,31.5,1016.3,0.5,0,0
,58.0,1024.45,,0,0
,65.0,,1.0,0,0
,85.5,1032.9,,1,0
,50.5,1022.45,,0,0
10.4,44.0,1024.45,1.0,0,0
,65.0,,2.5,0,0
,75.0,1016.2,,0,0
,,,,1,0
,71.0,1014.5,5.0,1,0
,46.5,1021.9,0.0,0,0
,58.0,1022.2,,0,0
2.1,55.0,1019.6,6.0,0,0
4.3,33.5,1004.0999999999999,4.5,0,0
12.4,40.0,1011.35,3.0,0,0
,57.5,1011.45,,0,0
,94.5,,8.0,1,1
,78.5,1026.55,,0,0
10.5,42.0,1018.55,2.0,0,0
,64.0,1020.3,8.0,0,0
,70.0,1015.3499999999999,,0,0
3.0,54.5,1017.5,6.5,0,0
,63.5,,7.0,1,0
,80.0,,3.0,0,0
,59.0,1014.8,,0,0
,82.0,1020.55,,0,0
,31.5,1011.15,,0,0
,54.5,1026.1,,0,0
,,,,0,0
,80.5,,6.0,0,0
,58.5,1008.8,,1,0
,59.5,1019.7,,0,0
,81.0,1021.25,6.0,0,0
,56.0,1006.15,6.5,1,0
,72.5,1031.3000000000002,,0,0
9.4,36.0,1024.2,2.5,0,0
,43.5,1021.5,7.5,0,0
,48.0,,6.5,0,0
5.0,86.0,1017.75,7.5,0,1
,82.5,1025.85,,0,0
,,,,0,0
,64.0,1012.4,,0,0
13.4,33.0,1019.1500000000001,,0,0
,77.0,1021.2,,1,0
,64.0,1009.1,,0,0
,61.5,,4.5,0,0
,92.0,1003.2,,1,1
,70.5,1008.1500000000001,,1,0
8.9,65.5,1012.95,2.5,0,0
,53.5,1016.55,,0,0
,40.0,1014.45,,0,0
11.2,65.0,1018.65,4.0,0,0
4.1,35.0,1010.85,5.0,0,0
,66.0,1010.1,,0,0
11.8,26.5,1013.5999999999999,0.5,0,0
1.7,81.5,1001.6,7.0,1,1
,77.5,1016.8,,0,0
,49.5,,5.0,0,0
,63.0,,,0,0
,70.0,1014.7,,0,0
8.6,57.0,1014.65,7.5,0,0
,,,,0,0
,52.0,1015.8,,0,0
,45.5,1020.5,,0,0
,75.0,1029.0,7.0,1,0
,78.0,1016.2,,1,0
,88.5,,,1,1
,,,,0,0
,83.5,1018.55,8.0,0,1
,60.0,,4.0,0,0
,74.5,1014.45,,0,0
,36.5,1016.55,3.5,0,0
,85.5,1026.05,,0,0
,25.5,1015.5,0.5,0,0
,50.0,1014.9,,0,0
,38.5,,0.5,0,0
,64.0,1017.55,,0,0
,27.0,1011.45,,0,0
,46.0,1022.8,,0,0
,53.5,1018.3,3.5,0,0
,39.5,,3.5,0,0
,70.0,1018.55,,0,0
,60.0,1006.75,,0,0
,52.5,1023.1,2.5,0,0
4.1,77.5,1015.3499999999999,6.0,1,1
,62.0,1010.85,,0,0
,58.0,1019.5,2.0,0,0
,,,,0,0
,62.5,1031.8,,0,0
,35.5,1027.9,1.0,0,0
,68.5,1016.15,,0,0
,87.5,1021.65,,1,1
,77.0,1027.9,,0,0
8.0,64.0,1016.75,4.0,0,0
,80.5,1015.0,,0,0
,,,,1,0
,72.0,1015.0,,1,0
,79.5,1019.9,,0,0
,65.5,1022.1500000000001,,1,0
,34.0,1023.1,0.5,0,0
11.4,54.0,1011.7,3.5,0,0
,,,,0,0
9.4,59.0,1021.8,2.5,0,0
,,1010.8499999999999,2.0,1,0
,90.0,1021.6500000000001,,0,1
,,,,0,0
7.5,65.0,1018.65,6.0,0,0
,34.0,1010.7,0.5,0,0
,71.5,1015.5,,1,0
,52.5,1025.1,1.0,0,0
,39.5,1011.55,,0,0
0.8,73.0,1006.95,7.5,1,1
,51.0,1028.15,1.0,0,0
7.3,86.0,1009.9000000000001,6.5,0,1
,65.5,1016.5999999999999,4.5,0,0
,58.5,1013.1500000000001,,0,0
0.9,85.5,1008.55,7.5,0,1
,74.0,1013.15,,0,0
,44.0,1015.95,1.5,0,0
8.9,56.5,1022.2,3.0,1,0
,72.5,1018.1,8.0,0,1
,57.5,1006.85,,0,0
,88.0,1003.9,8.0,1,1
,64.0,1019.95,,0,0
0.6,90.5,1017.2,6.5,1,1
,70.5,1016.6,,0,0
12.5,66.0,1017.9,3.5,0,0
,41.5,1022.1,1.0,0,0
,64.0,1015.4000000000001,,0,0
,83.0,1012.6500000000001,8.0,1,1
,61.0,996.35,,0,0
,57.5,1018.6,,0,0
,62.5,1027.55,,0,0
,58.0,1019.45,,0,0
,66.5,1027.5500000000002,,0,0
,73.0,1013.95,,0,0
,78.5,1020.9000000000001,,0,0
,55.0,,0.5,0,0
,60.0,1024.8,,0,0
,48.0,1010.45,,0,0
8.7,64.5,1026.9499999999998,3.5,0,0
,63.5,1011.85,,0,0
,80.0,,6.0,1,0
,58.5,,0.5,0,0
,36.5,1015.05,,0,0
,79.0,1019.9000000000001,,0,0
,77.0,1019.45,,1,0
,71.5,1024.85,,0,0
,68.0,,7.5,0,0
12.9,15.0,1015.05,0.5,0,0
,,,,0,0
10.6,36.0,1009.25,4.0,0,0
,50.5,,0.5,0,0
13.1,26.0,1003.5,1.0,0,0
,92.5,1014.8,,1,1
,27.5,1014.95,0.5,0,0
,31.5,1013.5,,0,0
5.8,87.0,1018.1,5.5,1,1
,65.0,1023.05,,1,0
,66.5,,,1,0
,57.0,1016.45,,0,0
,68.5,1021.6500000000001,,0,0
,,,,0,0
,33.5,1019.95,,0,0
,58.0,1022.0,,0,0
9.1,66.5,1019.6500000000001,3.5,0,0
,47.5,1020.65,,0,0
6.3,44.5,1007.15,4.0,0,0
,54.5,1025.25,,0,0
,78.5,1024.2,,0,0
,50.5,1018.1500000000001,,0,0
,86.5,1010.55,6.5,1,1
10.6,33.0,1018.65,0.0,0,0
1.2,54.0,1010.35,7.0,0,0
7.4,68.0,1015.9000000000001,2.0,0,0
11.4,65.0,1017.3,5.0,0,0
,83.5,1014.0,8.0,0,1
,53.5,1022.1500000000001,,0,0
,39.0,1012.5999999999999,,0,0
,72.5,1018.25,4.0,1,0
,33.5,1018.4,1.0,0,0
,42.5,,0.0,0,0
,80.0,1007.95,,0,0
,67.0,1013.5999999999999,,0,0
,53.0,1024.8,,0,0
,16.0,1017.95,0.0,0,0
,40.0,1013.7,,0,0
4.4,26.5,1007.05,7.0,0,0
0.7,63.5,1022.95,6.5,1,0
,,,,0,0
,75.5,1019.05,8.0,0,0
,64.0,1018.5999999999999,,0,0
,45.0,1018.75,,0,0
,68.5,1018.55,,0,0
11.6,38.5,1009.6500000000001,1.0,0,0
,25.5,1008.4000000000001,,1,0
,,,,0,0
7.1,64.0,1009.05,5.0,0,0
,46.0,1014.5,,0,0
12.1,20.5,1006.35,1.5,0,0
,51.0,1009.5,7.5,1,0
13.5,16.0,1006.1,0.0,0,0
,47.5,1020.1,,0,0
,54.5,1026.4499999999998,,0,0
,73.0,1014.6500000000001,,0,0
,77.5,1019.9,,0,0
10.4,20.0,1003.05,1.0,0,0
,81.5,,6.5,1,0
1.2,89.5,1015.1500000000001,7.5,1,1
,72.5,1019.05,,0,0
,62.0,1031.45,,0,0
,49.0,1014.0,,0,0
,50.5,1011.3,,0,0
,60.0,1015.55,4.0,0,0
2.9,64.0,1027.7,4.0,0,0
,51.5,1012.95,,0,0
,72.5,1020.45,,0,0
,85.0,1011.75,,0,1
,66.0,1017.55,,0,0
8.1,66.5,1021.95,4.0,0,0
,66.0,1023.5,4.0,0,0
10.1,44.0,1017.65,0.5,0,0
,17.0,1005.0,0.0,0,0
,62.5,1022.4,,1,0
,21.5,1017.1,,0,0
,52.5,1011.3499999999999,,1,0
11.0,44.5,1023.6999999999999,2.5,0,0
,65.5,1030.4499999999998,,0,0
,39.5,1023.9,3.5,0,0
7.6,64.5,1013.8,5.5,0,0
,46.5,1016.95,,0,0
,18.5,1022.0,4.0,0,0
,48.5,1009.65,,0,0
,76.0,1010.65,,1,0
,60.0,1019.0,,0,0
,62.0,1017.0,,0,0
,64.5,1018.8,,0,0
,43.0,1010.1,0.5,0,0
,100.0,1020.35,,1,1
,,,,1,0
,88.0,1004.65,8.0,1,1
,19.0,1010.25,,0,0
12.4,17.0,1015.25,1.0,0,0
,79.5,1030.8,,0,0
,78.5,1016.6500000000001,,0,0
6.4,69.5,1023.7,4.5,0,0
10.3,41.5,1009.8499999999999,1.5,0,0
,52.5,1016.7,0.0,0,0
,93.0,1009.9,8.0,1,1
,69.5,,4.0,1,0
,62.0,1016.45,,0,0
,92.0,1009.85,,0,1
9.9,47.0,1012.1500000000001,2.5,0,0
,61.5,,0.5,0,0
10.1,44.5,1018.75,0.5,0,0
4.4,68.0,1032.15,4.5,0,0
,57.5,1021.4000000000001,,0,0
,,,,0,0
,49.0,1014.85,5.5,0,0
1.7,39.5,1020.25,7.0,0,0
9.4,50.5,1013.9,7.0,0,0
,93.0,1004.65,8.0,1,1
10.1,52.5,1020.05,2.0,0,0
,62.5,1022.25,,0,0
,27.5,1018.3499999999999,1.0,0,0
